parse_cycles,queue_cycles
14056,113180
6643,80780
9206,206090
12138,164834
12319,102949
12062,120722
15297,120000
8438,65682
11870,76967
17989,73769
18073,99370
16750,101778
12550,148474
11711,137537
13689,83456
11264,101721
13857,111213
11546,119571
8954,63687
13556,56880
13591,109109
8404,93673
14515,166788
15202,126372
10473,105852
9288,48447
9513,56140
12870,76240
13534,85966
11505,83996
13017,87852
9154,62213
10837,104591
14000,80815
11158,63079
13402,212272
10167,112275
18270,109866
11717,149171
7596,75774
12484,137761
10012,142348
16587,106630
10725,64810
11005,56170
11948,122045
16450,88876
16599,60237
18940,60130
7765,151588
11843,74889
14747,123844
9850,110527
9247,50894
18035,68338
18382,58089
12716,201559
11049,124475
16164,55098
25979,143293
16545,122639
13936,74454
14024,112756
19525,136247
9646,80173
10814,105630
13646,284186
11222,56533
10711,100945
17418,70932
15117,54383
11067,130776
13369,58854
10035,275169
21580,91018
20151,89577
9167,77300
19425,90166
9111,95830
7757,75075
9266,65240
13256,141844
14216,72200
14251,89399
13865,116253
14952,100995
13473,101638
18034,57431
16327,148280
18811,120936
14283,60167
14118,70547
12414,68369
17110,108922
20866,113683
13993,139690
13867,87610
10065,81465
12725,172745
8255,93181
10882,111924
11234,60502
11557,85263
7098,111276
11868,103579
14704,94771
14396,55884
11990,91923
11903,69299
10304,81776
12121,58838
16440,73775
15266,224830
12627,74284
11958,59422
12141,79825
11690,80529
12623,252750
13274,78502
11609,134037
14169,145283
17793,67940
13494,115461
8640,150013
12616,75211
10330,81879
17288,83875
10335,52234
14428,112235
10415,90682
21593,102890
14334,220401
13422,90817
7547,112524
13999,125783
19203,96945
16205,121042
18454,58603
9566,152715
12004,133781
12281,57605
14274,38070
7011,62023
15094,118796
14941,106991
16650,63174
16596,108221
9700,67598
13379,154736
8829,80825
8943,80288
19261,128935
9403,353215
9295,102832
10801,54433
12442,155589
15099,73451
10285,45884
12808,84302
10939,125038
13105,91545
21862,135045
19022,89220
15904,176743
17382,109918
8361,52324
9108,96064
13315,82975
14861,106251
10844,113257
12746,153303
16082,87292
14977,93803
14891,117280
16219,61799
19256,111792
11855,179216
14103,121654
11519,174355
15496,46359
12460,55129
16112,108519
15885,89128
16314,35565
11454,81842
10211,108470
10009,108088
12037,100554
13938,67593
11549,187554
9467,83060
14057,115016
16609,58512
11572,34653
12205,79295
9798,148498
12856,140722
13351,79346
11093,148653
11901,67584
11419,85564
10558,78266
19455,139888
22392,109967
16122,72073
16297,110748
12540,104999
11663,79550
9749,166268
15560,145774
14886,57130
9039,74071
11189,132918
13891,150358
10842,80963
12553,106276
9656,107080
10392,164641
8346,114774
7927,78105
9527,64693
21313,243955
17057,67371
12303,101312
15780,71966
12627,51932
14891,178866
13700,114102
13358,142842
11050,139167
9984,231842
10255,67545
20192,90660
14695,66631
10055,133624
15061,131235
10092,104351
7794,104825
14660,105063
10145,41627
11784,99779
15979,97713
11070,124153
10780,158480
13742,124826
18683,109576
16152,145511
11088,110952
15339,48315
15595,73409
15072,68918
16628,76504
9915,103274
19828,104093
13916,74498
14706,87019
11847,149336
14542,80195
11303,66220
18043,101717
11159,157179
8095,60358
14628,182114
11727,95690
13535,135792
18434,140145
12075,246780
12778,94606
17332,156270
15664,125692
10903,123739
16321,129812
8532,68157
10222,63689
18985,48665
12956,71867
7654,99469
14439,69183
9409,77148
18308,126725
15634,33862
12902,94274
6866,94649
15273,73457
12928,137508
14382,104127
13051,195876
7800,89730
13438,124215
7525,103064
14868,76609
16768,101746
13221,112671
14152,97901
15313,85393
15671,114580
14280,112258
9503,138129
15178,135729
15542,106468
15439,81149
13569,41960
13862,76340
9847,111130
14641,93344
21294,84934
11125,141899
14106,81713
14048,91548
24979,160348
8395,88975
7093,177586
16500,50287
11197,51002
18102,60013
16404,64946
11799,109081
15153,88136
11292,183892
12004,104083
8695,191162
10672,201534
6774,62580
16066,156003
15153,103295
8857,63012
13554,92191
17177,82005
20971,197386
11205,57202
10104,66175
19366,33135
14243,64697
9470,136913
11047,216111
13122,121209
17475,71424
12500,162027
6430,67772
13841,98528
12059,77518
10334,134366
14139,98496
18777,75961
13638,42754
15448,54257
13617,84923
10996,73610
7376,86844
20945,70299
11901,89025
11731,77673
10572,102659
14381,165187
10588,33809
12966,63432
13073,118324
17926,77834
13031,47372
12527,59289
10655,97209
11943,58054
16053,83820
15742,83860
14184,56188
12504,83482
12789,61115
19508,115310
13982,85166
12222,126025
14939,165739
11604,32157
7821,93511
14748,84003
9916,68139
12161,164213
8899,94306
8905,161841
14667,155837
14557,77666
11732,75594
18371,109188
12336,83730
9830,70245
10905,144463
12640,127761
7888,86121
11961,71430
10578,53661
16024,83993
9766,130628
16397,236802
11541,69244
10124,70726
8517,173382
13365,71361
13752,84299
16989,124566
8471,179061
11521,108157
12463,136626
13260,151728
10151,104757
12028,85861
13477,101541
13947,140163
10003,65249
16948,77524
15717,141181
15553,86196
11973,171464
13018,101078
10691,108095
12348,117503
7862,79672
10377,95640
13508,85486
14982,185592
10872,71664
15666,92989
11723,157134
17297,111939
19322,109974
14719,97037
13744,53582
15623,184629
12124,226353
13978,185045
14092,79209
13492,127601
10489,103911
21664,63312
11876,133811
12107,51785
18733,73243
14652,155039
12702,100779
14445,162208
13680,128624
11412,73585
9875,129313
11514,65807
13897,113575
10606,100419
12538,79592
14919,45322
12975,119450
20917,97423
14336,53028
7369,39069
16509,145818
11338,97174
16679,95703
11409,107339
9077,65570
12635,81779
15334,81658
11381,61823
10742,66499
18624,96687
9702,48146
8777,157238
13677,78959
16576,62122
11053,94976
17964,107482
12186,78180
18730,121994
13082,114467
14079,71170
11374,73641
11891,91826
17910,193533
7532,78517
11980,55709
8575,60429
13666,121149
12270,130404
14683,98090
9807,64616
13071,69325
10500,111284
14416,92491
11674,80547
15433,87661
12273,104174
11698,101407
21601,46352
12589,119190
15643,130263
13261,60586
12545,123019
11408,99610
15100,78548
10612,96278
17681,137687
11719,70639
15320,93456
13857,225214
22049,81467
24411,74829
18025,140627
14356,71444
13696,128400
14469,84569
14428,114144
11123,57382
10028,138256
10082,185638
12366,115222
11968,87039
10854,197295
10462,67694
12365,45172
9845,83975
11611,148064
9896,174449
13634,69259
12181,79427
14813,69264
13474,182045
15515,162293
10728,72464
13461,92913
14162,201808
15209,64863
12246,126516
13745,136782
14955,107125
14740,107616
13048,155777
13869,58118
8367,48945
12430,88734
8416,164125
18245,44597
15337,73895
16606,112735
10585,66893
17146,104443
12975,80374
14233,71428
11217,86483
10720,87747
14510,74569
10466,91266
11288,94829
12269,133109
17360,84548
13797,121354
13466,101486
11809,85096
11568,155040
10160,48432
14212,76537
15450,69376
7490,70361
13889,136886
15811,145984
10650,59990
10303,122602
10354,76382
9936,57209
9071,99079
12789,111928
21051,53975
18132,87415
15585,167342
14832,145669
12844,107319
15938,64491
10130,64426
8361,72104
9263,84568
13132,97588
12823,82750
9582,171354
13331,203992
10726,63372
13896,54049
11828,102386
12349,246030
10933,98999
11253,44109
19589,83732
11676,58704
14011,98392
10318,94638
16607,101921
16071,88045
10830,142732
8375,58124
11299,94990
16820,117343
18336,130666
13300,125728
19717,120934
18473,202905
12559,91932
16008,102914
11826,117049
10315,90107
13129,116627
18137,144527
16611,70726
13644,159966
13300,128609
14250,73286
15593,66332
10860,122740
11641,97387
11802,84193
11273,89761
10293,141209
13674,102936
12890,101026
10504,108159
13600,119385
9372,61303
11766,99058
21115,46040
11644,153469
14998,85155
13191,150549
15111,96302
21354,89743
11457,62375
11598,153806
18125,99926
8472,116591
9762,196169
11228,98546
11124,93947
17273,93095
8243,55180
13698,83782
6498,67537
9812,96930
15872,86928
19458,189038
11356,94029
17125,114168
14128,194968
10560,82611
10316,67735
10701,120029
12000,121917
18391,107697
14549,74722
14730,88187
11770,122781
11143,45966
11077,134208
12244,58106
12511,52889
16840,81652
18164,95682
11870,58489
10823,162518
13795,202742
9672,56360
17249,44644
12737,93549
11004,103301
12579,92379
11601,71285
13165,88343
15918,105960
18343,59173
8055,72450
12195,51799
13247,78062
9733,97069
14567,173868
17047,64757
12028,70282
13415,56993
14304,63080
13538,95654
17573,69819
12730,77174
6696,64408
11131,86760
7577,91294
8622,181835
8829,106675
13994,60664
12021,126527
12614,162730
9989,56870
9853,100971
11170,80761
6902,61409
14020,74971
14730,158183
14070,102864
9904,63869
7569,131677
12695,136654
13688,100448
10756,115200
10315,87236
14576,107289
7603,71590
10958,68222
11291,122595
17601,93903
10187,64652
12266,94810
21734,82207
13002,116258
9951,183858
13810,187958
10567,101549
12921,63813
8853,281140
13161,103832
21909,43145
12203,144078
11486,66355
10439,58800
11142,107447
11339,84256
15833,56178
15427,51100
12064,177653
15345,56508
17179,79566
10052,118087
12016,62359
16236,238750
14502,201928
8428,45686
9977,63699
7900,96748
20499,163027
12794,69232
10402,100669
11485,123591
16278,134721
12470,188415
16661,154818
17144,90647
14302,68397
11578,110726
13250,159224
11161,82242
12136,32139
11673,85972
17852,73172
13004,99613
13760,64641
11507,115017
19581,70709
16826,105712
10134,82740
12943,95725
12397,54488
13692,97730
13899,191435
8189,140412
13156,49862
16894,68914
11389,82886
12666,59981
13437,159015
14391,77906
13054,82134
7134,42864
13980,33557
19525,139725
12157,56960
13695,64142
12058,102690
12633,158904
13396,115270
19209,82442
21714,45454
11211,64942
15915,38387
11143,54682
14596,98875
8999,128883
15015,110511
13234,92166
11117,74751
12245,84895
13001,141650
10797,82607
18106,57285
18781,49409
12842,113588
12846,74540
16581,138282
14986,61373
15295,119515
9558,72881
13714,70986
14606,73912
15390,71113
14069,123515
9720,135320
11694,85473
13910,144327
10345,182592
7990,101406
9357,92316
11137,100070
15924,66749
16169,141464
14234,69555
14080,258477
9072,56657
9649,159126
11455,109492
13470,173247
12502,130246
16561,80791
9463,94327
11436,132584
11050,90467
10000,72204
13568,195139
20098,114175
7910,67037
12933,62195
14888,216120
11721,60600
14101,64547
8442,166755
10477,69869
10046,123143
5903,35797
13824,119571
15880,87820
12953,89343
10275,129342
17912,130590
21142,101079
14781,220908
11242,102738
16298,110733
11259,176511
17418,64140
14579,80472
9632,119735
20712,85813
8526,71460
14530,77175
9921,125063
13624,143777
10200,96457
7455,135787
8858,89056
14488,81122
16766,106194
16312,125214
8961,102516
19669,78600
13409,52752
17968,93004
10888,55532
13010,78878
14339,206756
8509,131286
14689,70527
12186,106632
17078,90107
6349,175584
16053,58328
11454,134336
15586,75312
15400,61655
14912,90022
9298,69940
10840,113610
12389,80175
14459,97051
12540,98177
13035,114727
11853,62868
11866,144416
14183,141583
14301,74291
14478,110603
13849,148606
11876,166333
11692,94776
7853,171913
9392,48713
13908,109764
13882,84428
16675,135279
13378,228663
12154,69125
12150,80792
14089,46955
20084,105302
13012,145880
15540,137143
13388,164321
16444,86159
8095,76482
11799,53602
16240,81313
9352,157996
9614,44927
17852,62649
19953,110224
11478,82198
15005,103969
11542,185458
16226,69017
16524,36252
15580,221553
10487,174166
14403,101760
17874,71272
13484,103668
11680,60364
14629,63395
15825,35342
13023,148238
21990,80799
14519,96061
11732,130701
15242,75025
13687,88631
11375,78413
23466,80519
9176,116681
17803,143429
9234,170062
17288,88012
12520,112257
12752,71624
17947,167085
12151,123547
14438,67181
7916,86429
22023,37978
5936,52400
16158,43324
10379,118762
9486,123935
12469,196281
11352,127209
20216,122641
13515,168854
15062,70068
10388,108764
10000,130580
11745,414620
9004,132840
12212,93924
12073,252663
16958,56361
9582,49076
10300,101374
15338,47743
14954,165946
12575,68448
10129,106955
15835,91497
13567,155461
9740,135751
11956,84108
10638,74993
14865,70528
10159,87800
8475,100022
9366,92652
14881,143038
11601,76627
8514,91216
15366,66221
11374,106078
14894,122207
13849,127228
11029,101404
14509,57947
12750,70906
12610,103830
18624,67028
9493,183586
17867,75683
11706,73534
10900,37711
10661,137889
12974,93173
14704,153519
11283,145813
7874,83956
15972,71541
7410,79816
8661,108047
13456,75030
12475,108368
11324,41731
14144,79904
16854,70842
15029,86471
12671,79712
11256,65352
21831,124394
16925,117745
17684,98275
16773,144078
18071,73588
14066,75302
15214,121411
17399,34477
13283,87174
8847,101215
13340,107490
15446,113614
9473,103928
13524,39602
10989,128882
6948,137004
14472,140818
16692,98834
10630,90303
10816,71296
13937,136652
13930,188086
10533,43960
13167,96622
13686,130818
12932,72158
12370,80815
12754,55227
12454,101489
13014,168129
12810,95323
8655,28594
12201,62111
14035,97989
11504,85833
11388,195982
14513,105820
13451,62469
12429,77621
10564,89183
19399,89751
12890,177744
15348,84930
14213,54907
14528,82977
10150,64023
9896,85685
13691,110313
15459,43143
11107,52795
15062,100440
15012,65421
18459,86053
9846,120378
8495,69090
16152,137291
12756,117721
12624,45836
17763,159963
10884,119795
17222,109589
13366,48532
17566,93932
9628,95081
14213,199942
13746,73690
9214,70481
13043,78188
23394,123813
16385,192323
12923,95716
9716,73402
7107,152840
12566,70294
14166,43386
14815,198380
11985,166040
14251,82009
10402,88883
16241,116201
11416,62326
19244,57195
12029,162340
21851,69853
12505,77393
10735,132582
8212,80994
14814,59093
17634,94956
11504,128232
12030,105511
17145,126363
11409,36004
18805,123271
19055,60249
11008,139490
16031,137498
11558,53968
18062,88301
10278,92263
13051,130150
13199,103142
15202,121551
19709,85990
12444,98648
13642,243535
16935,210677
8903,72504
9346,84141
9794,128700
13238,71919
15767,83459
15565,121256
15216,113098
20120,84431
17754,106666
15738,50964
9821,99556
15741,109388
12438,102157
10164,158435
14845,60414
19724,100172
13223,66366
12122,134784
10244,85791
14188,183564
13955,93475
10851,76796
17538,104364
7171,90165
13196,149071
10394,92342
16900,70977
22681,136294
14268,138787
12612,85753
9123,150664
18970,67210
17989,76274
12033,70447
12509,127484
17802,73082
9825,125979
16431,174257
10815,57763
17331,102538
15472,69159
12690,66456
8997,186613
14025,137464
14682,99067
13865,113399
14275,170196
12864,127779
9787,65948
13280,70795
16526,66699
12258,310549
13456,158686
13515,167476
17763,134776
17654,147181
10732,104181
11781,155008
17325,93818
11112,82994
16117,90052
10790,135138
15196,77245
13068,78123
10093,100039
14344,78243
15277,128307
8210,104170
8886,89653
13729,105766
18299,146683
13400,117564
12119,126921
15583,71078
13156,71308
11095,148640
11838,76636
13993,76603
13083,44173
14803,211768
8117,102378
14593,77493
19781,67869
22771,93792
14165,80857
18139,173724
20143,108736
19461,134254
14842,76612
13086,144349
15467,80658
14628,84171
18187,84462
12299,74392
10522,98278
10920,83249
15914,223287
12133,57888
13106,98064
10474,73011
8765,78169
7956,44094
9135,53941
13717,90713
20338,79829
9380,90754
15639,88064
12402,67010
9807,172891
14563,92293
10061,194140
13823,51705
12100,97375
18609,89169
19829,130130
17744,84981
10818,80989
13207,160339
10506,153557
16947,81692
18718,44984
5994,89564
12901,123546
20668,78463
14157,244773
15700,179615
20073,105171
14892,124773
11182,66520
11381,46536
14627,117928
11206,85705
9605,73000
16141,223755
9259,127917
9870,145864
15679,104921
18812,200481
12444,65763
13004,118683
11400,65061
10943,116640
11319,67654
15366,161432
15836,151221
15282,132831
16474,90942
15734,77411
9392,36380
7311,65255
10943,197488
19103,160989
13128,47197
9630,121673
19311,144647
12772,105865
24839,68971
12741,51160
10688,61178
9887,87435
17694,128832
19729,75818
11559,139223
10774,160456
17056,99694
10917,114643
14555,88923
13416,61881
16041,132548
12183,144889
13850,65362
9580,124598
13444,78254
11996,76661
10925,120914
20285,116229
14129,149964
19236,71749
13013,85654
13575,43369
7395,90337
11619,95194
12635,133332
10468,117245
18265,56110
11973,103412
13523,95376
14360,146367
8854,140013
9546,97682
15748,85859
14616,57347
14696,118062
12189,119087
13743,59190
7979,74263
7194,161084
9437,62154
12492,43333
11405,158556
12287,69925
10068,118019
19029,154657
13254,92735
14698,50561
8086,88841
10084,79380
12445,97894
9664,126409
12867,171834
13083,168952
9929,53589
9547,109781
11432,97197
18503,103177
17136,106956
8511,80553
12637,147504
16178,32870
